Weather_ID,Airport_Code,Date,Temperature_C,Wind_Speed_Kts,Visibility_KM,Condition
WX-0001651,DMM,2024-07-07,12,11,9.8,Clear
WX-0001652,DMM,2024-07-08,23,7,9.0,Cloudy
WX-0001653,DMM,2024-07-09,19,10,9.2,Clear
WX-0001654,DMM,2024-07-10,24,9,9.3,Cloudy
WX-0001655,DMM,2024-07-11,11,13,9.0,Clear
WX-0001656,DMM,2024-07-12,33,8,8.7,Cloudy
WX-0001657,DMM,2024-07-13,12,4,9.6,Cloudy
WX-0001658,DMM,2024-07-14,40,13,3.1,Fog
WX-0001659,DMM,2024-07-15,12,11,8.6,Clear
WX-0001660,DMM,2024-07-16,39,9,9.1,Clear
WX-0001661,DMM,2024-07-17,17,13,9.6,Cloudy
WX-0001662,DMM,2024-07-18,10,9,8.3,Clear
WX-0001663,DMM,2024-07-19,24,7,8.6,Cloudy
WX-0001664,DMM,2024-07-20,36,9,8.3,Clear
WX-0001665,DMM,2024-07-21,22,6,8.7,Clear
WX-0001666,DMM,2024-07-22,41,5,9.0,Clear
WX-0001667,DMM,2024-07-23,16,37,8.7,Rain
WX-0001668,DMM,2024-07-24,36,13,9.7,Cloudy
WX-0001669,DMM,2024-07-25,29,2,8.0,Cloudy
WX-0001670,DMM,2024-07-26,23,5,8.5,Clear
WX-0001671,DMM,2024-07-27,36,10,8.6,Clear
WX-0001672,DMM,2024-07-28,19,4,8.3,Clear
WX-0001673,DMM,2024-07-29,39,7,8.2,Cloudy
WX-0001674,DMM,2024-07-30,12,11,8.5,Clear
WX-0001675,DMM,2024-07-31,18,2,8.9,Clear
WX-0001676,DMM,2024-08-01,25,7,8.1,Clear
WX-0001677,DMM,2024-08-02,29,9,8.4,Clear
WX-0001678,DMM,2024-08-03,36,9,9.7,Clear
WX-0001679,DMM,2024-08-04,13,11,10.0,Clear
WX-0001680,DMM,2024-08-05,12,8,8.9,Clear
WX-0001681,DMM,2024-08-06,29,7,9.5,Clear
WX-0001682,DMM,2024-08-07,35,3,9.9,Clear
WX-0001683,DMM,2024-08-08,22,21,9.5,Rain
WX-0001684,DMM,2024-08-09,21,3,8.6,Clear
WX-0001685,DMM,2024-08-10,12,2,8.4,Clear
WX-0001686,DMM,2024-08-11,28,5,9.1,Clear
WX-0001687,DMM,2024-08-12,35,12,8.7,Clear
WX-0001688,DMM,2024-08-13,14,36,9.9,Rain
WX-0001689,DMM,2024-08-14,23,9,10.0,Clear
WX-0001690,DMM,2024-08-15,13,14,8.3,Cloudy
WX-0001691,DMM,2024-08-16,21,13,9.2,Clear
WX-0001692,DMM,2024-08-17,30,13,8.3,Clear
WX-0001693,DMM,2024-08-18,25,14,8.9,Clear
WX-0001694,DMM,2024-08-19,39,9,8.3,Clear
WX-0001695,DMM,2024-08-20,14,32,2.1,Storm
WX-0001696,DMM,2024-08-21,33,13,9.6,Clear
WX-0001697,DMM,2024-08-22,25,14,3.1,Storm
WX-0001698,DMM,2024-08-23,25,8,8.3,Clear
WX-0001699,DMM,2024-08-24,18,11,9.4,Clear
WX-0001700,DMM,2024-08-25,34,8,9.2,Clear
WX-0001701,DMM,2024-08-26,14,9,8.2,Clear
WX-0001702,DMM,2024-08-27,25,2,8.7,Clear
WX-0001703,DMM,2024-08-28,37,13,9.0,Clear
WX-0001704,DMM,2024-08-29,35,13,9.9,Clear
WX-0001705,DMM,2024-08-30,12,2,9.2,Clear
WX-0001706,DMM,2024-08-31,14,9,8.1,Clear
WX-0001707,DMM,2024-09-01,21,12,9.3,Clear
WX-0001708,DMM,2024-09-02,10,13,8.2,Clear
WX-0001709,DMM,2024-09-03,34,27,3.5,Storm
WX-0001710,DMM,2024-09-04,32,40,2.6,Storm
WX-0001711,DMM,2024-09-05,21,14,9.0,Clear
WX-0001712,DMM,2024-09-06,35,13,9.5,Cloudy
WX-0001713,DMM,2024-09-07,35,6,9.6,Cloudy
WX-0001714,DMM,2024-09-08,27,2,9.4,Cloudy
WX-0001715,DMM,2024-09-09,24,3,8.0,Clear
WX-0001716,DMM,2024-09-10,30,5,9.8,Clear
WX-0001717,DMM,2024-09-11,33,11,9.2,Clear
WX-0001718,DMM,2024-09-12,12,10,9.4,Clear
WX-0001719,DMM,2024-09-13,22,9,8.4,Cloudy
WX-0001720,DMM,2024-09-14,21,23,8.3,Rain
WX-0001721,DMM,2024-09-15,30,9,9.4,Clear
WX-0001722,DMM,2024-09-16,14,3,9.5,Cloudy
WX-0001723,DMM,2024-09-17,32,7,8.5,Clear
WX-0001724,DMM,2024-09-18,28,13,8.6,Clear
WX-0001725,DMM,2024-09-19,25,15,2.5,Storm
WX-0001726,DMM,2024-09-20,36,9,8.5,Clear
WX-0001727,DMM,2024-09-21,22,8,9.1,Clear
WX-0001728,DMM,2024-09-22,10,5,9.2,Clear
WX-0001729,DMM,2024-09-23,36,26,9.9,Rain
WX-0001730,DMM,2024-09-24,21,4,9.1,Clear
WX-0001731,DMM,2024-09-25,32,27,9.9,Rain
WX-0001732,DMM,2024-09-26,18,8,9.8,Cloudy
WX-0001733,DMM,2024-09-27,34,2,8.8,Clear
WX-0001734,DMM,2024-09-28,16,10,9.5,Clear
WX-0001735,DMM,2024-09-29,28,13,9.3,Clear
WX-0001736,DMM,2024-09-30,12,5,8.5,Cloudy
WX-0001737,DMM,2024-10-01,15,8,1.2,Fog
WX-0001738,DMM,2024-10-02,36,23,3.8,Storm
WX-0001739,DMM,2024-10-03,15,14,8.9,Clear
WX-0001740,DMM,2024-10-04,33,6,8.7,Cloudy
WX-0001741,DMM,2024-10-05,32,5,9.3,Cloudy
WX-0001742,DMM,2024-10-06,40,13,8.9,Clear
WX-0001743,DMM,2024-10-07,14,7,9.8,Cloudy
WX-0001744,DMM,2024-10-08,10,11,8.6,Clear
WX-0001745,DMM,2024-10-09,20,11,8.7,Cloudy
WX-0001746,DMM,2024-10-10,22,6,9.3,Clear
WX-0001747,DMM,2024-10-11,40,11,1.4,Fog
WX-0001748,DMM,2024-10-12,14,2,9.3,Clear
WX-0001749,DMM,2024-10-13,16,13,9.4,Clear
WX-0001750,DMM,2024-10-14,28,4,8.9,Clear
WX-0001751,DMM,2024-10-15,18,42,9.3,Rain
WX-0001752,DMM,2024-10-16,36,6,8.1,Clear
WX-0001753,DMM,2024-10-17,21,13,9.1,Clear
WX-0001754,DMM,2024-10-18,24,5,8.1,Clear
WX-0001755,DMM,2024-10-19,13,13,8.6,Clear
WX-0001756,DMM,2024-10-20,12,6,10.0,Cloudy
WX-0001757,DMM,2024-10-21,10,4,10.0,Clear
WX-0001758,DMM,2024-10-22,36,10,9.9,Clear
WX-0001759,DMM,2024-10-23,37,5,8.2,Clear
WX-0001760,DMM,2024-10-24,30,3,9.6,Clear
WX-0001761,DMM,2024-10-25,13,10,9.2,Clear
WX-0001762,DMM,2024-10-26,31,7,9.3,Clear
WX-0001763,DMM,2024-10-27,30,11,8.6,Clear
WX-0001764,DMM,2024-10-28,34,12,8.3,Clear
WX-0001765,DMM,2024-10-29,36,7,9.3,Clear
WX-0001766,DMM,2024-10-30,10,6,9.9,Clear
WX-0001767,DMM,2024-10-31,40,11,9.3,Clear
WX-0001768,DMM,2024-11-01,40,7,8.6,Clear
WX-0001769,DMM,2024-11-02,23,13,8.4,Clear
WX-0001770,DMM,2024-11-03,17,4,9.1,Clear
WX-0001771,DMM,2024-11-04,18,4,9.5,Clear
WX-0001772,DMM,2024-11-05,36,8,8.7,Rain
WX-0001773,DMM,2024-11-06,24,9,3.1,Fog
WX-0001774,DMM,2024-11-07,11,14,8.7,Clear
WX-0001775,DMM,2024-11-08,30,4,8.0,Clear
WX-0001776,DMM,2024-11-09,26,5,9.9,Clear
WX-0001777,DMM,2024-11-10,30,38,8.3,Rain
WX-0001778,DMM,2024-11-11,14,9,1.2,Fog
WX-0001779,DMM,2024-11-12,28,3,9.9,Clear
WX-0001780,DMM,2024-11-13,10,14,8.8,Clear
WX-0001781,DMM,2024-11-14,15,42,8.9,Rain
WX-0001782,DMM,2024-11-15,13,3,9.1,Clear
WX-0001783,DMM,2024-11-16,37,11,9.6,Clear
WX-0001784,DMM,2024-11-17,14,4,9.3,Clear
WX-0001785,DMM,2024-11-18,28,14,8.6,Cloudy
WX-0001786,DMM,2024-11-19,25,8,3.2,Storm
WX-0001787,DMM,2024-11-20,23,13,9.1,Clear
WX-0001788,DMM,2024-11-21,39,13,8.3,Clear
WX-0001789,DMM,2024-11-22,24,40,9.7,Rain
WX-0001790,DMM,2024-11-23,29,7,8.1,Clear
WX-0001791,DMM,2024-11-24,13,7,8.2,Clear
WX-0001792,DMM,2024-11-25,21,12,9.7,Clear
WX-0001793,DMM,2024-11-26,19,9,9.6,Clear
WX-0001794,DMM,2024-11-27,38,6,9.9,Rain
WX-0001795,DMM,2024-11-28,29,12,8.9,Cloudy
WX-0001796,DMM,2024-11-29,35,5,9.5,Clear
WX-0001797,DMM,2024-11-30,23,20,9.4,Rain
WX-0001798,DMM,2024-12-01,17,9,9.4,Clear
WX-0001799,DMM,2024-12-02,18,9,8.1,Clear
WX-0001800,DMM,2024-12-03,36,21,9.2,Rain
WX-0001801,DMM,2024-12-04,24,2,8.3,Cloudy
WX-0001802,DMM,2024-12-05,33,14,9.8,Clear
WX-0001803,DMM,2024-12-06,33,8,9.1,Clear
WX-0001804,DMM,2024-12-07,19,7,9.5,Clear
WX-0001805,DMM,2024-12-08,33,9,8.4,Cloudy
WX-0001806,DMM,2024-12-09,41,6,8.7,Clear
WX-0001807,DMM,2024-12-10,13,18,10.0,Rain
WX-0001808,DMM,2024-12-11,29,4,8.9,Clear
WX-0001809,DMM,2024-12-12,20,2,9.5,Clear
WX-0001810,DMM,2024-12-13,14,34,9.6,Rain
WX-0001811,DMM,2024-12-14,12,10,9.3,Clear
WX-0001812,DMM,2024-12-15,13,7,8.1,Clear
WX-0001813,DMM,2024-12-16,17,13,9.2,Clear
WX-0001814,DMM,2024-12-17,10,7,1.1,Fog
WX-0001815,DMM,2024-12-18,40,3,8.4,Clear
WX-0001816,DMM,2024-12-19,12,36,8.7,Rain
WX-0001817,DMM,2024-12-20,18,3,8.9,Clear
WX-0001818,DMM,2024-12-21,41,6,8.7,Cloudy
WX-0001819,DMM,2024-12-22,11,11,10.0,Clear
WX-0001820,DMM,2024-12-23,19,39,8.3,Rain
WX-0001821,DMM,2024-12-24,13,20,3.5,Storm
WX-0001822,DMM,2024-12-25,11,6,8.6,Clear
WX-0001823,DMM,2024-12-26,20,17,2.6,Storm
WX-0001824,DMM,2024-12-27,14,31,8.5,Rain
WX-0001825,DMM,2024-12-28,36,2,9.7,Cloudy
WX-0001826,DMM,2024-12-29,25,9,9.3,Clear
WX-0001827,DMM,2024-12-30,28,24,3.2,Storm
WX-0001828,DMM,2024-12-31,13,5,1.4,Fog
WX-0001829,DMM,2025-01-01,16,13,8.0,Rain
WX-0001830,DMM,2025-01-02,17,2,9.0,Cloudy
WX-0001831,DMM,2025-01-03,33,2,8.7,Clear
WX-0001832,DMM,2025-01-04,38,33,9.4,Rain
WX-0001833,DMM,2025-01-05,27,7,9.7,Clear
WX-0001834,DMM,2025-01-06,23,4,8.8,Clear
WX-0001835,DMM,2025-01-07,11,9,10.0,Clear
WX-0001836,DMM,2025-01-08,22,7,9.4,Rain
WX-0001837,DMM,2025-01-09,31,42,8.2,Rain
WX-0001838,DMM,2025-01-10,21,10,3.8,Fog
WX-0001839,DMM,2025-01-11,36,7,8.9,Clear
WX-0001840,DMM,2025-01-12,11,11,9.5,Cloudy
WX-0001841,DMM,2025-01-13,37,3,9.0,Clear
WX-0001842,DMM,2025-01-14,40,8,8.5,Clear
WX-0001843,DMM,2025-01-15,15,9,9.5,Clear
WX-0001844,DMM,2025-01-16,13,10,8.4,Clear
WX-0001845,DMM,2025-01-17,19,7,8.9,Cloudy
WX-0001846,DMM,2025-01-18,39,3,9.8,Clear
WX-0001847,DMM,2025-01-19,31,4,9.8,Clear
WX-0001848,DMM,2025-01-20,12,4,9.9,Cloudy
WX-0001849,DMM,2025-01-21,39,20,1.3,Storm
WX-0001850,DMM,2025-01-22,20,7,9.8,Clear
WX-0001851,DMM,2025-01-23,38,8,9.1,Clear
WX-0001852,DMM,2025-01-24,10,25,8.9,Rain
WX-0001853,DMM,2025-01-25,13,5,8.6,Clear
WX-0001854,DMM,2025-01-26,22,5,9.1,Clear
WX-0001855,DMM,2025-01-27,38,8,9.4,Clear
WX-0001856,DMM,2025-01-28,17,11,9.9,Clear
WX-0001857,DMM,2025-01-29,41,10,8.1,Clear
WX-0001858,DMM,2025-01-30,17,13,8.2,Clear
WX-0001859,DMM,2025-01-31,34,3,8.5,Cloudy
WX-0001860,DMM,2025-02-01,22,9,9.9,Clear
WX-0001861,DMM,2025-02-02,10,5,9.7,Clear
WX-0001862,DMM,2025-02-03,16,4,9.3,Cloudy
WX-0001863,DMM,2025-02-04,11,7,9.1,Cloudy
WX-0001864,DMM,2025-02-05,28,5,8.9,Clear
WX-0001865,DMM,2025-02-06,37,5,8.5,Clear
WX-0001866,DMM,2025-02-07,38,4,8.8,Clear
WX-0001867,DMM,2025-02-08,29,14,8.0,Clear
WX-0001868,DMM,2025-02-09,19,14,1.2,Fog
WX-0001869,DMM,2025-02-10,31,6,8.6,Clear
WX-0001870,DMM,2025-02-11,29,9,8.5,Clear
WX-0001871,DMM,2025-02-12,21,6,9.3,Clear
WX-0001872,DMM,2025-02-13,16,12,8.5,Clear
WX-0001873,DMM,2025-02-14,28,14,2.4,Fog
WX-0001874,DMM,2025-02-15,38,12,8.6,Clear
WX-0001875,DMM,2025-02-16,11,13,9.0,Clear
WX-0001876,DMM,2025-02-17,25,5,9.7,Clear
WX-0001877,DMM,2025-02-18,19,13,8.1,Clear
WX-0001878,DMM,2025-02-19,10,13,9.8,Clear
WX-0001879,DMM,2025-02-20,19,10,8.6,Clear
WX-0001880,DMM,2025-02-21,39,3,8.9,Clear
WX-0001881,DMM,2025-02-22,28,5,8.1,Clear
WX-0001882,DMM,2025-02-23,25,13,9.2,Cloudy
WX-0001883,DMM,2025-02-24,27,3,9.0,Clear
WX-0001884,DMM,2025-02-25,18,12,8.8,Rain
WX-0001885,DMM,2025-02-26,23,14,9.5,Cloudy
WX-0001886,DMM,2025-02-27,33,2,9.1,Clear
WX-0001887,DMM,2025-02-28,15,10,8.8,Clear
WX-0001888,DMM,2025-03-01,25,7,8.7,Clear
WX-0001889,DMM,2025-03-02,29,12,9.8,Clear
WX-0001890,DMM,2025-03-03,17,3,8.5,Clear
WX-0001891,DMM,2025-03-04,39,7,8.4,Clear
WX-0001892,DMM,2025-03-05,24,10,9.4,Clear
WX-0001893,DMM,2025-03-06,36,3,9.2,Clear
WX-0001894,DMM,2025-03-07,24,6,2.1,Fog
WX-0001895,DMM,2025-03-08,13,5,8.6,Cloudy
WX-0001896,DMM,2025-03-09,40,8,8.4,Clear
WX-0001897,DMM,2025-03-10,33,2,8.9,Cloudy
WX-0001898,DMM,2025-03-11,21,7,9.0,Cloudy
WX-0001899,DMM,2025-03-12,11,41,8.4,Rain
WX-0001900,DMM,2025-03-13,14,3,8.6,Cloudy
WX-0001901,DMM,2025-03-14,14,4,8.3,Clear
WX-0001902,DMM,2025-03-15,25,7,8.3,Cloudy
WX-0001903,DMM,2025-03-16,39,5,9.7,Clear
WX-0001904,DMM,2025-03-17,12,12,9.6,Clear
WX-0001905,DMM,2025-03-18,15,11,8.6,Clear
WX-0001906,DMM,2025-03-19,37,3,9.9,Cloudy
WX-0001907,DMM,2025-03-20,12,12,8.6,Clear
WX-0001908,DMM,2025-03-21,28,37,9.1,Rain
WX-0001909,DMM,2025-03-22,17,9,9.0,Clear
WX-0001910,DMM,2025-03-23,22,12,8.5,Clear
WX-0001911,DMM,2025-03-24,33,2,8.3,Clear
WX-0001912,DMM,2025-03-25,17,13,9.2,Clear
WX-0001913,DMM,2025-03-26,29,3,9.7,Clear
WX-0001914,DMM,2025-03-27,26,10,9.5,Clear
WX-0001915,DMM,2025-03-28,16,44,9.0,Rain
WX-0001916,DMM,2025-03-29,17,15,8.5,Rain
WX-0001917,DMM,2025-03-30,28,6,9.1,Cloudy
WX-0001918,DMM,2025-03-31,36,7,9.0,Clear
WX-0001919,DMM,2025-04-01,39,4,9.3,Clear
WX-0001920,DMM,2025-04-02,28,6,9.2,Cloudy
WX-0001921,DMM,2025-04-03,17,29,8.4,Rain
WX-0001922,DMM,2025-04-04,15,2,8.5,Cloudy
WX-0001923,DMM,2025-04-05,22,6,9.0,Clear
WX-0001924,DMM,2025-04-06,18,4,9.7,Cloudy
WX-0001925,DMM,2025-04-07,16,8,9.0,Clear
WX-0001926,DMM,2025-04-08,39,17,9.3,Rain
WX-0001927,DMM,2025-04-09,18,9,8.5,Cloudy
WX-0001928,DMM,2025-04-10,22,2,9.0,Cloudy
WX-0001929,DMM,2025-04-11,20,5,9.4,Clear
WX-0001930,DMM,2025-04-12,41,6,9.2,Clear
WX-0001931,DMM,2025-04-13,23,2,8.8,Clear
WX-0001932,DMM,2025-04-14,15,12,8.3,Clear
WX-0001933,DMM,2025-04-15,28,13,8.8,Clear
WX-0001934,DMM,2025-04-16,31,11,9.5,Clear
WX-0001935,DMM,2025-04-17,30,31,8.3,Rain
WX-0001936,DMM,2025-04-18,23,2,8.9,Cloudy
WX-0001937,DMM,2025-04-19,32,10,9.1,Clear
WX-0001938,DMM,2025-04-20,30,2,8.9,Clear
WX-0001939,DMM,2025-04-21,32,11,8.7,Clear
WX-0001940,DMM,2025-04-22,33,6,8.3,Clear
WX-0001941,DMM,2025-04-23,19,14,9.7,Rain
WX-0001942,DMM,2025-04-24,23,14,9.6,Clear
WX-0001943,DMM,2025-04-25,20,4,8.9,Clear
WX-0001944,DMM,2025-04-26,23,2,9.2,Clear
WX-0001945,DMM,2025-04-27,25,35,8.3,Rain
WX-0001946,DMM,2025-04-28,26,9,9.3,Clear
WX-0001947,DMM,2025-04-29,40,3,9.7,Clear
WX-0001948,DMM,2025-04-30,10,13,9.0,Cloudy
WX-0001949,DMM,2025-05-01,13,6,2.8,Storm
WX-0001950,DMM,2025-05-02,28,6,9.4,Clear
WX-0001951,DMM,2025-05-03,38,14,9.5,Cloudy
WX-0001952,DMM,2025-05-04,35,5,9.4,Clear
WX-0001953,DMM,2025-05-05,17,3,9.3,Clear
WX-0001954,DMM,2025-05-06,30,8,3.2,Fog
WX-0001955,DMM,2025-05-07,36,7,2.9,Fog
WX-0001956,DMM,2025-05-08,24,41,2.6,Storm
WX-0001957,DMM,2025-05-09,38,14,9.5,Clear
WX-0001958,DMM,2025-05-10,23,14,1.3,Fog
WX-0001959,DMM,2025-05-11,33,3,8.7,Clear
WX-0001960,DMM,2025-05-12,37,3,8.0,Cloudy
WX-0001961,DMM,2025-05-13,19,8,8.1,Clear
WX-0001962,DMM,2025-05-14,13,4,9.5,Clear
WX-0001963,DMM,2025-05-15,33,14,9.1,Clear
WX-0001964,DMM,2025-05-16,26,9,9.5,Clear
WX-0001965,DMM,2025-05-17,13,3,8.6,Clear
WX-0001966,DMM,2025-05-18,10,8,3.4,Storm
WX-0001967,DMM,2025-05-19,24,12,8.1,Clear
WX-0001968,DMM,2025-05-20,41,12,2.1,Fog
WX-0001969,DMM,2025-05-21,31,7,8.4,Clear
WX-0001970,DMM,2025-05-22,17,40,9.6,Rain
WX-0001971,DMM,2025-05-23,38,6,9.0,Clear
WX-0001972,DMM,2025-05-24,27,6,9.7,Clear
WX-0001973,DMM,2025-05-25,31,6,10.0,Clear
WX-0001974,DMM,2025-05-26,10,5,9.2,Clear
WX-0001975,DMM,2025-05-27,22,18,2.3,Storm
WX-0001976,DMM,2025-05-28,13,10,8.0,Cloudy
WX-0001977,DMM,2025-05-29,12,5,8.7,Clear
WX-0001978,DMM,2025-05-30,34,5,8.6,Rain
WX-0001979,DMM,2025-05-31,33,2,8.4,Clear
WX-0001980,DMM,2025-06-01,36,12,8.5,Clear
WX-0001981,DMM,2025-06-02,37,13,3.8,Fog
WX-0001982,DMM,2025-06-03,34,7,8.9,Clear
WX-0001983,DMM,2025-06-04,24,23,1.8,Storm
WX-0001984,DMM,2025-06-05,32,8,9.9,Clear
WX-0001985,DMM,2025-06-06,40,10,8.3,Cloudy
WX-0001986,DMM,2025-06-07,39,10,9.0,Clear
WX-0001987,DMM,2025-06-08,39,8,9.3,Clear
WX-0001988,DMM,2025-06-09,20,13,8.3,Cloudy
WX-0001989,DMM,2025-06-10,25,4,8.5,Cloudy
WX-0001990,DMM,2025-06-11,18,4,9.6,Clear
WX-0001991,DMM,2025-06-12,18,3,8.8,Clear
WX-0001992,DMM,2025-06-13,37,6,9.0,Clear
WX-0001993,DMM,2025-06-14,19,6,8.3,Clear
WX-0001994,DMM,2025-06-15,25,13,2.2,Storm
WX-0001995,DMM,2025-06-16,33,7,9.1,Clear
WX-0001996,DMM,2025-06-17,17,12,8.8,Cloudy
WX-0001997,DMM,2025-06-18,26,9,9.3,Clear
WX-0001998,DMM,2025-06-19,23,2,9.4,Clear
WX-0001999,DMM,2025-06-20,29,13,9.2,Clear
WX-0002000,DMM,2025-06-21,15,9,10.0,Clear
WX-0002001,DMM,2025-06-22,37,9,9.4,Clear
WX-0002002,DMM,2025-06-23,36,12,9.9,Cloudy
WX-0002003,DMM,2025-06-24,17,10,9.4,Clear
WX-0002004,DMM,2025-06-25,33,3,3.7,Fog
WX-0002005,DMM,2025-06-26,12,11,8.5,Clear
WX-0002006,DMM,2025-06-27,36,2,9.0,Cloudy
WX-0002007,DMM,2025-06-28,23,3,8.6,Clear
WX-0002008,DMM,2025-06-29,35,4,9.2,Clear
WX-0002009,DMM,2025-06-30,15,3,9.1,Clear
WX-0002010,DMM,2025-07-01,40,3,3.9,Fog
WX-0002011,DMM,2025-07-02,39,12,8.2,Clear
WX-0002012,DMM,2025-07-03,38,16,2.3,Storm
WX-0002013,DMM,2025-07-04,27,5,10.0,Rain
WX-0002014,DMM,2025-07-05,11,2,8.3,Clear
WX-0002015,DMM,2025-07-06,23,2,8.2,Cloudy
WX-0002016,DMM,2025-07-07,14,8,8.1,Clear
WX-0002017,DMM,2025-07-08,18,6,9.8,Clear
WX-0002018,DMM,2025-07-09,41,11,8.2,Clear
WX-0002019,DMM,2025-07-10,34,5,9.2,Clear
WX-0002020,DMM,2025-07-11,26,4,8.5,Clear
WX-0002021,DMM,2025-07-12,23,2,8.4,Cloudy
WX-0002022,DMM,2025-07-13,32,27,9.9,Rain
WX-0002023,DMM,2025-07-14,15,3,2.9,Fog
WX-0002024,DMM,2025-07-15,22,5,8.5,Clear
WX-0002025,DMM,2025-07-16,15,5,9.5,Cloudy
WX-0002026,DMM,2025-07-17,40,7,9.3,Clear
WX-0002027,DMM,2025-07-18,14,10,9.6,Clear
WX-0002028,DMM,2025-07-19,14,2,8.7,Clear
WX-0002029,DMM,2025-07-20,10,13,8.8,Clear
WX-0002030,DMM,2025-07-21,16,17,9.9,Rain
WX-0002031,DMM,2025-07-22,16,8,1.2,Storm
WX-0002032,DMM,2025-07-23,21,14,1.6,Fog
WX-0002033,DMM,2025-07-24,15,9,8.1,Cloudy
WX-0002034,DMM,2025-07-25,29,13,9.3,Cloudy
WX-0002035,DMM,2025-07-26,38,6,3.0,Fog
WX-0002036,DMM,2025-07-27,32,22,8.5,Rain
WX-0002037,DMM,2025-07-28,18,8,9.8,Clear
WX-0002038,DMM,2025-07-29,12,13,8.1,Clear
WX-0002039,DMM,2025-07-30,24,10,9.5,Clear
WX-0002040,DMM,2025-07-31,39,4,8.2,Clear
WX-0002041,DMM,2025-08-01,41,5,8.8,Clear
WX-0002042,DMM,2025-08-02,24,5,9.9,Cloudy
WX-0002043,DMM,2025-08-03,17,7,9.1,Clear
WX-0002044,DMM,2025-08-04,36,9,1.9,Fog
WX-0002045,DMM,2025-08-05,19,3,8.5,Clear
WX-0002046,DMM,2025-08-06,29,39,9.8,Rain
WX-0002047,DMM,2025-08-07,37,10,9.9,Clear
WX-0002048,DMM,2025-08-08,13,2,8.4,Cloudy
WX-0002049,DMM,2025-08-09,36,14,8.0,Clear
WX-0002050,DMM,2025-08-10,41,28,2.9,Storm
WX-0002051,DMM,2025-08-11,40,2,8.3,Clear
WX-0002052,DMM,2025-08-12,18,5,9.9,Clear
WX-0002053,DMM,2025-08-13,15,3,8.4,Clear
WX-0002054,DMM,2025-08-14,18,3,8.7,Clear
WX-0002055,DMM,2025-08-15,18,14,9.2,Clear
WX-0002056,DMM,2025-08-16,10,14,9.8,Clear
WX-0002057,DMM,2025-08-17,26,10,9.6,Clear
WX-0002058,DMM,2025-08-18,17,3,8.1,Clear
WX-0002059,DMM,2025-08-19,17,10,10.0,Clear
WX-0002060,DMM,2025-08-20,19,3,8.8,Clear
WX-0002061,DMM,2025-08-21,36,12,9.9,Cloudy
WX-0002062,DMM,2025-08-22,34,12,9.9,Clear
WX-0002063,DMM,2025-08-23,39,14,9.6,Cloudy
WX-0002064,DMM,2025-08-24,16,14,3.2,Fog
WX-0002065,DMM,2025-08-25,38,3,8.7,Clear
WX-0002066,DMM,2025-08-26,11,7,8.9,Clear
WX-0002067,DMM,2025-08-27,34,13,8.1,Cloudy
WX-0002068,DMM,2025-08-28,16,12,8.2,Clear
WX-0002069,DMM,2025-08-29,16,11,8.6,Clear
WX-0002070,DMM,2025-08-30,19,11,8.3,Clear
WX-0002071,DMM,2025-08-31,25,14,8.8,Cloudy
WX-0002072,DMM,2025-09-01,35,7,8.6,Clear
WX-0002073,DMM,2025-09-02,28,10,8.0,Clear
WX-0002074,DMM,2025-09-03,22,7,8.5,Cloudy
WX-0002075,DMM,2025-09-04,12,11,8.3,Clear
WX-0002076,DMM,2025-09-05,14,5,9.5,Clear
WX-0002077,DMM,2025-09-06,27,34,8.9,Rain
WX-0002078,DMM,2025-09-07,15,14,9.7,Clear
WX-0002079,DMM,2025-09-08,11,3,9.9,Clear
WX-0002080,DMM,2025-09-09,35,6,8.4,Clear
WX-0002081,DMM,2025-09-10,26,32,8.6,Rain
WX-0002082,DMM,2025-09-11,21,14,9.7,Clear
WX-0002083,DMM,2025-09-12,40,7,9.5,Clear
WX-0002084,DMM,2025-09-13,26,10,9.8,Cloudy
WX-0002085,DMM,2025-09-14,17,7,9.7,Clear
WX-0002086,DMM,2025-09-15,33,13,8.0,Clear
WX-0002087,DMM,2025-09-16,31,9,8.8,Clear
WX-0002088,DMM,2025-09-17,33,19,2.7,Storm
WX-0002089,DMM,2025-09-18,23,11,9.2,Clear
WX-0002090,DMM,2025-09-19,15,6,9.5,Clear
WX-0002091,DMM,2025-09-20,22,13,9.0,Clear
WX-0002092,DMM,2025-09-21,24,5,8.9,Cloudy
WX-0002093,DMM,2025-09-22,21,7,9.3,Cloudy
WX-0002094,DMM,2025-09-23,13,44,9.2,Rain
WX-0002095,DMM,2025-09-24,40,6,8.7,Clear
WX-0002096,DMM,2025-09-25,35,2,9.9,Clear
WX-0002097,DMM,2025-09-26,32,10,8.6,Clear
WX-0002098,DMM,2025-09-27,29,21,8.5,Rain
WX-0002099,DMM,2025-09-28,28,6,9.9,Clear
WX-0002100,DMM,2025-09-29,30,13,1.4,Storm
WX-0002101,DMM,2025-09-30,17,6,9.5,Clear
WX-0002102,DMM,2025-10-01,32,2,8.8,Clear
WX-0002103,DMM,2025-10-02,25,8,8.5,Clear
WX-0002104,DMM,2025-10-03,11,12,8.2,Clear
WX-0002105,DMM,2025-10-04,32,4,8.9,Clear
WX-0002106,DMM,2025-10-05,36,14,8.4,Clear
WX-0002107,DMM,2025-10-06,23,6,10.0,Rain
WX-0002108,DMM,2025-10-07,26,5,8.8,Clear
WX-0002109,DMM,2025-10-08,14,5,9.9,Cloudy
WX-0002110,DMM,2025-10-09,37,3,8.3,Clear
