Ticket_ID,Flight_ID,Passenger_ID,Class,Fare_Amount_USD,Booking_Date
TK-0024548,FL-045715,PA-022704,Business,1775.15,2024-01-07
TK-0024549,FL-064083,PA-023621,Economy,450.22,2024-10-20
TK-0024550,FL-011905,PA-012897,Economy,760.88,2025-01-20
TK-0024551,FL-007802,PA-024400,Economy,712.46,2024-11-08
TK-0024552,FL-008717,PA-014711,Economy,448.2,2024-08-23
TK-0024553,FL-097141,PA-012859,Economy,281.57,2024-03-05
TK-0024554,FL-011473,PA-015286,First,2814.31,2024-09-21
TK-0024555,FL-005243,PA-006908,Economy,230.21,2024-04-08
TK-0024556,FL-025202,PA-020013,Economy,125.97,2025-03-05
TK-0024557,FL-092576,PA-022805,Economy,145.43,2024-03-11
TK-0024558,FL-090386,PA-008888,Economy,846.37,2025-08-10
TK-0024559,FL-038347,PA-023699,First,4983.58,2024-02-09
TK-0024560,FL-031882,PA-020956,Economy,88.35,2024-11-20
TK-0024561,FL-022397,PA-019473,Economy,201.0,2024-10-15
TK-0024562,FL-091534,PA-024292,Business,1631.13,2024-06-21
TK-0024563,FL-093627,PA-014151,Business,457.95,2024-05-21
TK-0024564,FL-005005,PA-006214,Economy,496.04,2023-12-19
TK-0024565,FL-080060,PA-011887,Economy,839.88,2025-02-23
TK-0024566,FL-001216,PA-024815,Economy,215.86,2024-08-05
TK-0024567,FL-038828,PA-005899,Economy,525.64,2025-03-31
TK-0024568,FL-056745,PA-010008,Economy,888.72,2024-10-06
TK-0024569,FL-041535,PA-014950,Business,1059.8,2025-04-11
TK-0024570,FL-067273,PA-022466,Economy,258.07,2024-12-25
TK-0024571,FL-054964,PA-007463,First,5158.59,2023-12-16
TK-0024572,FL-041342,PA-002687,Economy,394.36,2025-05-06
TK-0024573,FL-058973,PA-015450,Economy,174.05,2023-12-19
TK-0024574,FL-087711,PA-005599,Economy,610.65,2023-12-30
TK-0024575,FL-063632,PA-006068,Economy,263.92,2025-07-20
TK-0024576,FL-064036,PA-008885,Economy,697.74,2024-03-22
TK-0024577,FL-023086,PA-020017,Economy,156.33,2025-04-26
TK-0024578,FL-023866,PA-005072,Economy,562.09,2023-12-14
TK-0024579,FL-047117,PA-005293,Economy,616.34,2024-12-19
TK-0024580,FL-071743,PA-019073,Economy,164.62,2024-06-08
TK-0024581,FL-068867,PA-019966,Economy,672.42,2025-10-16
TK-0024582,FL-041827,PA-011273,Economy,590.26,2024-04-22
TK-0024583,FL-017808,PA-012690,Economy,133.66,2024-08-02
TK-0024584,FL-065465,PA-021217,Economy,485.85,2024-04-02
TK-0024585,FL-022950,PA-008746,Economy,195.0,2025-05-31
TK-0024586,FL-024222,PA-006076,Economy,153.62,2025-08-28
TK-0024587,FL-098273,PA-012371,Economy,840.91,2024-12-14
TK-0024588,FL-049890,PA-020756,Economy,349.97,2025-08-20
TK-0024589,FL-082832,PA-000915,Business,1515.78,2024-03-05
TK-0024590,FL-094585,PA-002255,Economy,605.78,2025-03-24
TK-0024591,FL-056708,PA-008458,Business,1481.56,2025-08-11
TK-0024592,FL-018203,PA-001456,Business,2446.68,2024-07-31
TK-0024593,FL-068598,PA-009759,Business,1279.77,2024-02-03
TK-0024594,FL-087575,PA-023615,Economy,197.74,2025-11-05
TK-0024595,FL-023305,PA-000975,Economy,272.99,2024-09-29
TK-0024596,FL-075927,PA-016895,Economy,120.95,2024-03-31
TK-0024597,FL-059062,PA-006094,Economy,133.57,2024-11-10
TK-0024598,FL-083107,PA-021605,Business,2322.08,2025-06-30
TK-0024599,FL-096589,PA-017916,Economy,417.25,2024-08-28
TK-0024600,FL-056386,PA-008282,Economy,639.16,2024-01-25
TK-0024601,FL-099605,PA-020602,Economy,714.18,2024-06-08
TK-0024602,FL-046929,PA-021656,Business,2403.48,2024-06-06
TK-0024603,FL-022009,PA-008035,Economy,503.59,2025-03-30
TK-0024604,FL-093450,PA-019872,Economy,764.28,2025-09-23
TK-0024605,FL-057311,PA-012744,Business,2363.64,2025-03-14
TK-0024606,FL-089942,PA-006004,Economy,133.72,2023-12-02
TK-0024607,FL-057229,PA-001144,Economy,410.26,2025-01-02
TK-0024608,FL-070082,PA-002982,Economy,691.68,2024-02-04
TK-0024609,FL-087506,PA-007557,First,2909.09,2025-09-13
TK-0024610,FL-032970,PA-004692,First,3513.43,2024-11-11
TK-0024611,FL-069038,PA-004871,Economy,574.32,2024-01-18
TK-0024612,FL-016346,PA-005914,Economy,186.3,2025-05-10
TK-0024613,FL-098030,PA-000824,Economy,271.18,2025-03-17
TK-0024614,FL-009709,PA-009956,Economy,84.12,2025-10-07
TK-0024615,FL-021793,PA-002825,Economy,182.24,2025-10-05
TK-0024616,FL-041302,PA-021726,Economy,565.38,2025-08-30
TK-0024617,FL-056159,PA-007847,Economy,115.95,2025-05-17
TK-0024618,FL-045920,PA-022959,Business,1639.97,2024-05-30
TK-0024619,FL-000771,PA-004745,Economy,756.64,2024-10-13
TK-0024620,FL-024970,PA-015120,Economy,822.29,2024-04-04
TK-0024621,FL-062967,PA-004137,Economy,524.31,2025-05-06
TK-0024622,FL-006191,PA-001518,Economy,507.19,2024-07-02
TK-0024623,FL-032093,PA-008774,Economy,411.16,2025-01-05
TK-0024624,FL-070286,PA-008116,Economy,727.81,2024-11-02
TK-0024625,FL-067919,PA-018175,Business,1202.07,2025-04-14
TK-0024626,FL-072649,PA-017209,Business,862.66,2024-10-30
TK-0024627,FL-011715,PA-019419,Economy,379.48,2024-10-31
TK-0024628,FL-093652,PA-010639,First,1028.93,2024-12-30
TK-0024629,FL-027099,PA-011483,Economy,170.31,2025-06-13
TK-0024630,FL-044805,PA-023939,Economy,518.79,2024-09-28
TK-0024631,FL-062861,PA-024415,Economy,562.18,2024-02-24
TK-0024632,FL-092969,PA-008950,Economy,168.75,2025-02-19
TK-0024633,FL-096971,PA-017438,Economy,320.1,2024-10-05
TK-0024634,FL-076517,PA-020410,Economy,843.8,2025-07-15
TK-0024635,FL-016823,PA-006216,Economy,864.6,2025-04-17
TK-0024636,FL-053209,PA-022950,Economy,632.16,2024-07-14
TK-0024637,FL-042232,PA-017552,Economy,722.01,2025-04-01
TK-0024638,FL-018768,PA-019122,Economy,825.81,2025-08-31
TK-0024639,FL-032077,PA-018442,Economy,307.27,2024-12-01
TK-0024640,FL-075080,PA-008833,Business,1446.4,2024-01-28
TK-0024641,FL-068902,PA-019768,Economy,109.23,2024-03-14
TK-0024642,FL-000568,PA-015851,Economy,285.38,2024-02-11
TK-0024643,FL-096396,PA-024046,Economy,100.65,2024-05-02
TK-0024644,FL-034490,PA-015265,Economy,458.9,2024-10-13
TK-0024645,FL-012772,PA-000407,Economy,292.35,2025-09-10
TK-0024646,FL-064896,PA-018847,Economy,744.2,2024-05-20
TK-0024647,FL-047622,PA-004110,Economy,796.26,2025-07-16
TK-0024648,FL-064317,PA-010858,First,2857.84,2025-12-23
TK-0024649,FL-045890,PA-007324,Economy,691.7,2024-09-12
TK-0024650,FL-017875,PA-004118,Economy,396.55,2025-09-10
TK-0024651,FL-036845,PA-007549,Economy,246.89,2024-02-07
TK-0024652,FL-066610,PA-010003,Economy,165.56,2024-04-06
TK-0024653,FL-058079,PA-019022,Economy,738.68,2024-07-03
TK-0024654,FL-056281,PA-012334,Economy,257.04,2025-01-07
TK-0024655,FL-058243,PA-007909,Economy,875.86,2023-12-17
TK-0024656,FL-038301,PA-016132,Economy,337.01,2025-07-26
TK-0024657,FL-081608,PA-002997,Economy,808.92,2025-08-25
TK-0024658,FL-091153,PA-018902,Economy,810.39,2025-02-01
TK-0024659,FL-084047,PA-013413,Economy,816.66,2024-01-28
TK-0024660,FL-093300,PA-004907,Economy,567.55,2024-04-30
TK-0024661,FL-083162,PA-013257,Economy,680.34,2024-02-26
TK-0024662,FL-084297,PA-018344,Business,1914.22,2025-10-22
TK-0024663,FL-006871,PA-020553,Economy,139.26,2024-06-01
TK-0024664,FL-011433,PA-020693,Economy,509.49,2025-05-31
TK-0024665,FL-057635,PA-002262,Business,1164.99,2024-05-05
TK-0024666,FL-018289,PA-009804,Economy,171.88,2024-01-19
TK-0024667,FL-019668,PA-000620,Economy,574.52,2024-04-06
TK-0024668,FL-001004,PA-024034,Economy,279.08,2024-08-18
TK-0024669,FL-099458,PA-001871,Economy,420.41,2025-09-16
TK-0024670,FL-087109,PA-007472,Business,836.25,2024-11-08
TK-0024671,FL-025138,PA-024184,Business,750.43,2025-07-11
TK-0024672,FL-052304,PA-019680,Business,1223.44,2023-11-08
TK-0024673,FL-053123,PA-011534,Business,2603.37,2024-05-19
TK-0024674,FL-007327,PA-004045,Business,1402.07,2025-01-08
TK-0024675,FL-020319,PA-008428,Economy,415.69,2025-04-14
TK-0024676,FL-029228,PA-019190,Economy,883.08,2025-08-03
TK-0024677,FL-042514,PA-008871,Economy,567.18,2025-08-07
TK-0024678,FL-047394,PA-003213,Business,707.27,2024-04-03
TK-0024679,FL-029071,PA-016959,Economy,655.51,2024-03-20
TK-0024680,FL-022519,PA-001373,Economy,295.76,2024-05-10
TK-0024681,FL-056487,PA-004219,Economy,625.77,2025-06-17
TK-0024682,FL-059281,PA-013520,Economy,658.49,2024-12-02
TK-0024683,FL-047361,PA-016040,Economy,662.61,2024-10-26
TK-0024684,FL-014055,PA-002480,Economy,713.25,2024-11-16
TK-0024685,FL-057799,PA-000926,Economy,668.01,2025-07-02
TK-0024686,FL-015189,PA-024650,Economy,338.65,2024-07-03
TK-0024687,FL-049703,PA-017372,Business,2452.03,2025-03-31
TK-0024688,FL-052788,PA-018194,Economy,208.83,2024-11-17
TK-0024689,FL-053208,PA-009770,Economy,883.92,2025-10-14
TK-0024690,FL-025370,PA-001742,Economy,289.19,2024-11-24
TK-0024691,FL-003559,PA-015519,Economy,95.11,2024-08-29
TK-0024692,FL-083626,PA-015082,Economy,325.17,2024-06-25
TK-0024693,FL-095292,PA-008820,Economy,663.62,2023-12-01
TK-0024694,FL-076456,PA-006927,Economy,613.04,2024-02-09
TK-0024695,FL-057060,PA-000132,Economy,569.27,2023-12-10
TK-0024696,FL-004161,PA-024479,Economy,352.78,2025-04-25
TK-0024697,FL-024384,PA-002344,Business,1664.61,2025-08-28
TK-0024698,FL-038225,PA-010122,Economy,599.9,2025-04-20
TK-0024699,FL-083103,PA-008427,Economy,169.29,2024-10-21
TK-0024700,FL-000756,PA-018288,Business,1921.77,2024-05-03
TK-0024701,FL-090691,PA-020365,Business,2390.35,2025-05-25
TK-0024702,FL-035111,PA-022373,First,4070.94,2024-10-03
TK-0024703,FL-083651,PA-004326,Economy,631.16,2024-08-31
TK-0024704,FL-083037,PA-022767,Economy,551.56,2024-03-31
TK-0024705,FL-065759,PA-013364,Economy,578.47,2025-07-28
TK-0024706,FL-046533,PA-000963,Economy,536.56,2025-10-18
TK-0024707,FL-035565,PA-022242,Economy,138.37,2025-05-22
TK-0024708,FL-080579,PA-018012,Business,501.8,2024-10-28
TK-0024709,FL-068850,PA-002291,Economy,350.84,2024-06-24
TK-0024710,FL-079394,PA-023329,Economy,82.11,2024-11-02
TK-0024711,FL-077550,PA-005931,Economy,136.09,2025-01-12
TK-0024712,FL-020314,PA-011078,Economy,295.8,2024-04-14
TK-0024713,FL-055822,PA-014640,Business,724.58,2024-04-03
TK-0024714,FL-094562,PA-010700,Economy,451.2,2025-05-07
TK-0024715,FL-067798,PA-019828,Economy,228.59,2025-01-07
TK-0024716,FL-077206,PA-020842,Business,1471.59,2025-06-08
TK-0024717,FL-072464,PA-020717,Economy,714.97,2025-08-18
TK-0024718,FL-052366,PA-016926,Economy,234.53,2025-05-16
TK-0024719,FL-019140,PA-005622,Economy,385.64,2024-03-02
TK-0024720,FL-065166,PA-015850,Economy,473.57,2025-01-17
TK-0024721,FL-076570,PA-000702,Business,2176.56,2025-05-16
TK-0024722,FL-010623,PA-005191,Economy,262.49,2025-03-04
TK-0024723,FL-051284,PA-017977,Economy,566.08,2024-04-30
TK-0024724,FL-059485,PA-018130,Economy,204.85,2024-07-30
TK-0024725,FL-084440,PA-008878,Economy,509.55,2025-06-15
TK-0024726,FL-008561,PA-004041,Business,1457.16,2025-09-21
TK-0024727,FL-084357,PA-013395,Business,942.06,2024-12-18
TK-0024728,FL-009174,PA-023499,Business,2429.14,2024-10-05
TK-0024729,FL-095916,PA-011122,Economy,210.42,2025-05-01
TK-0024730,FL-095309,PA-016861,Economy,492.55,2024-09-29
TK-0024731,FL-062061,PA-000487,Economy,666.17,2025-12-01
TK-0024732,FL-006892,PA-017524,Economy,674.62,2025-01-25
TK-0024733,FL-084347,PA-014925,Economy,128.65,2025-06-24
TK-0024734,FL-053694,PA-023252,Economy,771.34,2024-04-07
TK-0024735,FL-018662,PA-023535,Economy,292.19,2025-12-06
TK-0024736,FL-086821,PA-015880,Economy,222.94,2025-06-12
TK-0024737,FL-063644,PA-017539,Economy,233.56,2025-01-25
TK-0024738,FL-012238,PA-018904,Economy,590.51,2025-06-18
TK-0024739,FL-094927,PA-021382,Economy,536.33,2025-01-12
TK-0024740,FL-052039,PA-000100,Business,2016.58,2025-04-13
TK-0024741,FL-028706,PA-007658,Economy,205.58,2024-02-29
TK-0024742,FL-083443,PA-006894,Economy,697.92,2024-12-06
TK-0024743,FL-055161,PA-001078,Economy,835.88,2024-02-06
TK-0024744,FL-041263,PA-011257,Economy,469.97,2024-09-25
TK-0024745,FL-092578,PA-010794,Economy,170.53,2025-09-13
TK-0024746,FL-074888,PA-001119,Economy,291.55,2025-09-24
TK-0024747,FL-004413,PA-024275,Economy,152.87,2024-10-27
TK-0024748,FL-068693,PA-020261,Economy,483.94,2024-12-03
TK-0024749,FL-085830,PA-000689,Economy,124.35,2025-08-15
TK-0024750,FL-059364,PA-010213,Economy,719.97,2024-04-25
TK-0024751,FL-037129,PA-010544,Economy,271.42,2025-07-31
TK-0024752,FL-093980,PA-008957,Economy,230.07,2025-01-08
TK-0024753,FL-087150,PA-005483,Business,1444.16,2023-11-08
TK-0024754,FL-008873,PA-017312,Economy,756.46,2025-11-07
TK-0024755,FL-024597,PA-002181,Economy,534.37,2025-12-07
TK-0024756,FL-020780,PA-007783,Business,583.63,2025-05-30
TK-0024757,FL-052262,PA-015381,Economy,599.37,2025-07-29
TK-0024758,FL-015200,PA-001119,Economy,370.7,2024-05-21
TK-0024759,FL-023495,PA-016123,Economy,252.97,2025-06-08
TK-0024760,FL-060033,PA-003726,Economy,258.48,2025-10-25
TK-0024761,FL-001425,PA-009161,Economy,839.96,2025-05-04
TK-0024762,FL-050812,PA-013145,Economy,528.76,2024-11-18
TK-0024763,FL-025119,PA-012498,Economy,319.63,2025-05-10
TK-0024764,FL-073068,PA-003932,Economy,397.04,2025-05-27
TK-0024765,FL-013027,PA-024687,Economy,494.68,2024-08-12
TK-0024766,FL-096209,PA-022723,Economy,392.42,2025-06-29
TK-0024767,FL-060104,PA-005164,Business,1902.2,2024-11-26
TK-0024768,FL-025732,PA-005766,Economy,778.83,2024-12-05
TK-0024769,FL-053689,PA-019687,Economy,655.61,2025-08-16
TK-0024770,FL-005087,PA-018900,Economy,290.74,2025-05-24
TK-0024771,FL-091519,PA-019909,Economy,473.59,2025-02-07
TK-0024772,FL-013085,PA-014370,Business,822.33,2024-08-04
TK-0024773,FL-039124,PA-016667,Economy,549.58,2025-09-21
TK-0024774,FL-024103,PA-014441,Economy,531.99,2023-11-21
TK-0024775,FL-006308,PA-022451,Business,2484.07,2025-04-03
TK-0024776,FL-036737,PA-012333,Economy,843.54,2025-07-13
TK-0024777,FL-023752,PA-023305,Economy,418.55,2024-08-31
TK-0024778,FL-064213,PA-008319,Economy,718.06,2025-09-12
TK-0024779,FL-021532,PA-024078,Economy,585.48,2024-03-21
TK-0024780,FL-066870,PA-007312,Economy,181.81,2024-01-01
TK-0024781,FL-062890,PA-004497,Economy,183.43,2024-05-30
TK-0024782,FL-051228,PA-014536,Economy,776.9,2025-06-19
TK-0024783,FL-023838,PA-007868,Economy,477.44,2024-10-19
TK-0024784,FL-010475,PA-014021,First,1011.3,2024-09-09
TK-0024785,FL-064675,PA-015447,Economy,830.01,2025-09-29
TK-0024786,FL-082947,PA-004138,Economy,215.38,2025-03-05
TK-0024787,FL-086513,PA-014536,Economy,585.8,2024-08-02
TK-0024788,FL-009962,PA-014063,Economy,141.86,2025-09-23
TK-0024789,FL-071274,PA-024740,Economy,429.02,2024-01-19
TK-0024790,FL-088060,PA-000420,Economy,158.27,2024-07-01
TK-0024791,FL-003920,PA-017363,Economy,801.35,2024-07-18
TK-0024792,FL-042639,PA-016013,Economy,643.68,2024-06-18
TK-0024793,FL-099867,PA-016072,Business,1597.88,2024-08-28
TK-0024794,FL-055306,PA-009581,Economy,546.04,2025-04-22
TK-0024795,FL-031449,PA-001552,Economy,171.28,2024-06-27
TK-0024796,FL-022887,PA-016029,Economy,131.32,2024-08-26
TK-0024797,FL-077519,PA-008402,Economy,759.15,2023-11-19
TK-0024798,FL-013689,PA-006654,Economy,819.32,2025-08-14
TK-0024799,FL-013425,PA-023161,Economy,344.28,2024-08-07
TK-0024800,FL-075184,PA-009641,First,2207.79,2025-01-01
TK-0024801,FL-090685,PA-003781,Economy,185.29,2025-05-10
TK-0024802,FL-049973,PA-019278,Business,931.34,2024-05-19
TK-0024803,FL-023438,PA-007328,Economy,827.79,2025-05-28
TK-0024804,FL-070217,PA-006255,Economy,743.76,2024-05-31
TK-0024805,FL-095071,PA-020046,Economy,781.81,2024-01-07
TK-0024806,FL-026023,PA-014936,Economy,478.41,2024-08-14
TK-0024807,FL-005511,PA-020163,Economy,481.67,2025-09-08
TK-0024808,FL-080601,PA-010069,Economy,518.98,2025-06-10
TK-0024809,FL-036798,PA-016662,Economy,783.51,2024-04-10
TK-0024810,FL-023270,PA-003542,Business,2101.2,2024-03-18
TK-0024811,FL-070988,PA-008896,Economy,183.84,2024-04-30
TK-0024812,FL-013889,PA-022279,First,3863.65,2025-08-08
TK-0024813,FL-007123,PA-019233,Economy,234.03,2025-01-20
TK-0024814,FL-009975,PA-002796,Business,567.62,2024-06-25
TK-0024815,FL-001924,PA-001142,Economy,783.12,2024-06-27
TK-0024816,FL-062111,PA-012891,Economy,892.7,2025-10-28
TK-0024817,FL-085172,PA-000300,Business,438.24,2025-04-03
TK-0024818,FL-023711,PA-000179,Economy,127.93,2025-11-11
TK-0024819,FL-045162,PA-006545,Economy,603.26,2024-01-04
TK-0024820,FL-034587,PA-016454,Economy,765.94,2025-06-26
TK-0024821,FL-005223,PA-000846,Economy,164.71,2025-07-13
TK-0024822,FL-031861,PA-004173,Economy,614.21,2025-05-02
TK-0024823,FL-091825,PA-002703,Economy,766.33,2024-10-05
TK-0024824,FL-068414,PA-010813,Economy,285.18,2024-01-15
TK-0024825,FL-084795,PA-014098,First,881.54,2024-03-01
TK-0024826,FL-080955,PA-000891,Economy,312.12,2023-12-20
TK-0024827,FL-082194,PA-013039,Economy,519.86,2025-07-27
TK-0024828,FL-068891,PA-018004,Economy,340.0,2025-06-16
TK-0024829,FL-055526,PA-020823,Economy,579.75,2025-06-23
TK-0024830,FL-048280,PA-021344,Economy,735.84,2024-02-03
TK-0024831,FL-098673,PA-012411,Economy,335.81,2024-05-17
TK-0024832,FL-037007,PA-013579,Economy,217.23,2025-02-26
TK-0024833,FL-031805,PA-016432,Economy,869.1,2024-09-05
TK-0024834,FL-098585,PA-011708,Business,1694.49,2025-11-24
TK-0024835,FL-079714,PA-007617,Economy,474.7,2024-11-08
TK-0024836,FL-009074,PA-011258,Economy,318.45,2024-10-23
TK-0024837,FL-020023,PA-009965,Economy,304.83,2025-03-28
TK-0024838,FL-015916,PA-005348,Business,1168.93,2024-05-21
TK-0024839,FL-093983,PA-010150,Economy,637.97,2024-09-06
TK-0024840,FL-067203,PA-024379,Business,1627.58,2024-05-22
TK-0024841,FL-041734,PA-014571,Business,1458.4,2024-06-21
TK-0024842,FL-006916,PA-003688,Economy,244.06,2024-04-19
TK-0024843,FL-073168,PA-016975,Economy,873.12,2025-08-09
TK-0024844,FL-029893,PA-019977,Economy,431.28,2024-06-23
TK-0024845,FL-016717,PA-002302,Economy,726.27,2025-09-16
TK-0024846,FL-043513,PA-013762,Economy,334.03,2025-09-27
TK-0024847,FL-011478,PA-005853,First,1160.17,2024-04-29
TK-0024848,FL-055349,PA-023714,Economy,657.01,2024-11-12
TK-0024849,FL-093324,PA-019710,Economy,328.16,2024-09-27
TK-0024850,FL-005564,PA-000260,Economy,706.51,2025-09-15
TK-0024851,FL-072104,PA-018396,Economy,745.62,2025-03-12
TK-0024852,FL-053992,PA-020425,Economy,523.63,2024-03-13
TK-0024853,FL-059247,PA-000636,Economy,418.9,2025-09-28
TK-0024854,FL-013280,PA-011295,Economy,802.05,2024-05-10
TK-0024855,FL-069539,PA-017259,First,1149.45,2024-04-28
TK-0024856,FL-030736,PA-018979,Economy,668.38,2024-05-29
TK-0024857,FL-042733,PA-012729,Economy,378.32,2024-04-29
TK-0024858,FL-061760,PA-019316,Economy,494.42,2023-12-25
TK-0024859,FL-080912,PA-019395,Business,1446.91,2024-11-07
TK-0024860,FL-010864,PA-016786,Economy,826.33,2024-11-27
TK-0024861,FL-037995,PA-015406,Economy,837.57,2024-02-25
TK-0024862,FL-092802,PA-008089,Economy,826.72,2025-04-05
TK-0024863,FL-025841,PA-016015,Economy,862.6,2025-10-12
TK-0024864,FL-014061,PA-012710,Economy,277.21,2025-03-30
TK-0024865,FL-001549,PA-023739,Economy,825.17,2023-11-23
TK-0024866,FL-055122,PA-009473,Business,2471.69,2024-08-21
TK-0024867,FL-061920,PA-003099,Business,2347.52,2025-04-21
TK-0024868,FL-067501,PA-012635,Economy,680.2,2025-03-06
TK-0024869,FL-048269,PA-008737,Economy,819.71,2025-02-06
TK-0024870,FL-042015,PA-011275,Economy,685.93,2024-03-29
TK-0024871,FL-063699,PA-021322,Economy,239.46,2024-03-05
TK-0024872,FL-064376,PA-001504,Economy,660.8,2025-03-24
TK-0024873,FL-042313,PA-000407,Economy,687.24,2024-06-30
TK-0024874,FL-099207,PA-007387,Economy,388.26,2024-03-25
TK-0024875,FL-080090,PA-016746,Economy,725.99,2025-01-09
TK-0024876,FL-015768,PA-013823,Economy,399.33,2025-05-22
TK-0024877,FL-030626,PA-005059,Business,1491.7,2025-04-19
TK-0024878,FL-041272,PA-016511,Economy,345.95,2025-09-09
TK-0024879,FL-004119,PA-007261,Economy,692.92,2025-07-05
TK-0024880,FL-061865,PA-012985,Economy,890.81,2025-04-01
TK-0024881,FL-028803,PA-009678,First,3658.58,2023-12-29
TK-0024882,FL-089609,PA-004451,Economy,138.06,2024-02-26
TK-0024883,FL-050712,PA-018955,Economy,211.83,2025-02-22
TK-0024884,FL-090434,PA-009961,Economy,550.05,2024-10-29
TK-0024885,FL-049366,PA-022326,Economy,544.27,2023-12-31
TK-0024886,FL-018208,PA-013713,Economy,763.68,2024-07-19
TK-0024887,FL-035815,PA-010817,Economy,236.7,2025-03-16
TK-0024888,FL-031228,PA-024782,Economy,529.54,2025-09-21
TK-0024889,FL-044691,PA-000166,Economy,669.51,2025-07-10
TK-0024890,FL-030117,PA-017390,Economy,434.93,2025-09-18
TK-0024891,FL-075038,PA-006734,Economy,845.08,2025-04-04
TK-0024892,FL-057622,PA-002986,Business,1615.23,2023-12-30
TK-0024893,FL-006144,PA-022774,Economy,234.87,2025-02-14
TK-0024894,FL-071656,PA-018465,Economy,272.93,2025-02-24
TK-0024895,FL-007643,PA-004039,Economy,663.8,2024-08-24
TK-0024896,FL-020075,PA-000736,Business,1053.32,2025-01-05
TK-0024897,FL-000044,PA-010502,Economy,746.51,2024-09-09
TK-0024898,FL-013783,PA-023898,Economy,813.05,2024-06-27
TK-0024899,FL-030753,PA-022644,Economy,601.74,2025-05-29
TK-0024900,FL-034047,PA-009697,Economy,489.76,2025-10-02
TK-0024901,FL-092782,PA-021723,Economy,520.46,2024-05-16
TK-0024902,FL-021439,PA-008840,Economy,534.51,2025-02-09
TK-0024903,FL-056293,PA-006198,Economy,827.3,2024-04-04
TK-0024904,FL-013037,PA-023174,Economy,132.52,2024-07-28
TK-0024905,FL-035459,PA-013996,Economy,394.52,2024-09-25
TK-0024906,FL-020112,PA-007923,Economy,347.5,2023-12-19
TK-0024907,FL-077366,PA-011345,Economy,580.89,2025-06-06
TK-0024908,FL-047190,PA-020616,First,2817.82,2025-08-15
TK-0024909,FL-007195,PA-000671,Economy,432.91,2025-10-18
TK-0024910,FL-018238,PA-004831,Economy,106.03,2025-10-29
TK-0024911,FL-071796,PA-018401,Economy,628.36,2024-08-31
